noise_level_db,light_exposure_lux,temperature_c,crowding_index,meeting_hours,remote_work_pct,green_space_score,break_area_score,team_seniority,project_complexity,deadline_pressure,team_size,manager_support_score,training_hours,productivity_score
46.01086922257797,249.69516020632278,25.573235487241185,3.0604760543003895,22.6355003251532,85.96354002537466,1.6377161489978809,3.142041709320957,16,2.9281312663339474,2.190806638525225,21,6.185904847488099,9.71988969582898,49.84710520707781
58.64864714722968,484.94197304015563,19.13190955790259,6.930844745631967,8.857439164738846,41.1102276049738,8.77453073532643,1.4875406850895345,4,1.5455140666931229,7.553922295970644,6,3.2379070052825707,7.60835633763246,40.150202090544155
48.92725723334702,374.86451351747036,29.079187191312155,4.988176705481113,21.533727619045763,55.0325312449848,1.4552949657239311,9.99354221571454,1,9.72096631556276,9.337302847073149,10,2.496799995435226,19.42564501802874,46.77580400823623
45.68736495995908,480.7282047846168,18.703624799666148,4.4107580707922445,24.63272109449315,26.520305817215196,8.056635417537123,5.09507530605229,14,7.2693235324014625,7.574547856739194,20,6.956841807556707,19.46685646617318,53.387855906167005
37.92416460036497,715.0160251523304,18.73149085771819,3.8224432879275634,1.253558431598839,47.67885171089349,9.274484177488677,5.7801352174348715,2,9.647010129470054,1.721003187165282,8,1.6166919943341311,2.7184345350302896,57.06006049975723
78.09096009850647,482.6428859227942,29.299153526749073,6.127078691243664,14.472976437680266,3.9741662289064394,1.7378506494538795,6.916358480252702,19,5.705044439787629,9.412356319627845,9,7.027533772928463,12.567354511823044,40.796071599672516
67.27503944188248,520.0572007993164,29.14821998046617,9.42160858700341,0.23288642210615995,62.11592554930928,6.066942810750515,1.8998312403212965,18,2.9183888104033637,3.386803732753612,14,8.927777563177955,35.170809699381714,58.45871124098949
53.4763544369442,310.42278265006235,28.004939455677686,7.331859325786339,15.291944143148752,98.72330636315043,6.885786859396593,1.0704079643694215,18,3.694408769799801,6.970498434694695,7,3.380193293384149,35.58850828022837,51.556070725465084
49.08781357289472,347.44075836486013,22.114563453519104,7.187474159211975,21.322820384797435,50.54090580979872,3.260091268629047,9.173431415967148,2,1.8306862094146008,4.812181953073537,11,1.3967808561914503,13.342261544203527,44.961324095475696
41.54098303508511,885.8585676801852,19.938983715286632,4.976519606747655,17.64168616899977,56.09068647747464,2.006864925304015,9.505458451419752,5,5.910312602849701,8.51135517897415,21,5.972725870704979,17.19146851523087,59.37433479749919
81.6544005260327,880.5373855120823,18.478738537334618,4.220283090253835,17.051667207764414,66.6933410635543,4.183107711531565,6.038951672294827,14,9.764533203735601,7.745298500291853,10,8.781451265979676,39.048241317238514,57.07538302550918
75.53858599701985,816.991343264327,18.297436342778266,7.629080245795739,8.304636698660717,93.08158860483256,8.22011625043425,8.776576255377515,8,3.401251386350248,8.08637058221924,6,4.4428755033724086,1.548984306631458,44.02172796732907
80.92259506147475,444.7608971121431,27.846436571658742,8.841907322767074,5.573088680145225,66.00331827486289,4.586193807083052,3.5074275492070353,3,9.70200193643525,3.5121249344968426,23,5.584651079752336,27.180724734410546,47.791677433781246
77.18305816360404,431.8049077500849,18.33120642143563,8.893345704180042,6.530379909755254,58.058973373870785,9.851955155947785,1.3443147761793646,20,4.911073827081799,7.556905545874339,13,4.927544954835472,39.3694339726636,57.67090042747232
44.5039387251148,231.07057359926176,23.232690185459667,5.679283137099269,20.162771742502596,68.68571469145267,9.46236808357798,7.6333392414127035,7,4.277993246031378,1.6297643001367916,24,9.286937705962362,24.926216397856365,67.2682128453885
68.16937381327722,287.2377209650574,28.800562021165096,5.564102536317423,16.67232260264324,32.61829048573999,7.274875727749592,5.989712299001143,7,4.7840170039561745,9.463273036571646,24,7.73321104143001,6.961093728397758,38.29438893030195
76.68625846520288,412.7124644878477,20.5221922185917,8.07182944729822,15.166539261994066,32.22492297365381,4.976074151541576,7.080645098710899,17,5.258675673183936,9.110627432454288,8,6.929656704985796,11.351456199721097,39.65204363923655
68.19269181524993,633.4825637536628,19.12064640090675,9.567996962072277,5.871714963167099,31.041946429491528,8.259066051186393,2.326185660211954,2,3.2035828967051514,5.2762270979692465,5,5.098745515420802,35.44547636203926,45.9165448984009
54.19892336963757,479.75700401357636,19.770856141095578,7.1886017177246755,22.316495655284164,86.04405654225214,8.969186849588795,8.005783660905927,8,2.5829801353587847,9.621694380515859,19,5.180948961168269,22.29623176133581,48.211135386986385
80.87350072277201,284.95101943256907,19.600069266684347,5.18178913748413,13.278297146389717,55.89252903718673,3.8556816171881287,7.797250122002016,15,6.513870904855866,7.4734656514837035,19,4.8406668117279,36.27418921824454,44.950126301007934
78.07474548916312,515.0488300728357,27.02132143800614,8.558765990577287,6.932783828268513,77.76748353339717,5.361373153632401,3.1532127743316956,15,1.6973501847826222,3.5715533577683725,11,4.022627829591825,35.72107331161267,53.54218040274948
39.02888288288342,305.5814606091606,22.596423509176056,2.3752473991943317,5.348821927649686,41.48678958982182,3.977932519342752,5.193318730160356,2,2.861509505629692,4.78129165996083,21,9.514558302310904,0.7812782695090847,56.41928480077016
58.848986627867845,859.9191602038678,21.5833518284686,4.5098798325734695,22.2910385492128,83.57286707984007,5.843985108492084,7.61170654680722,20,9.080302126592757,5.394065297952254,11,4.922523784419729,1.1609927978686096,46.38754323394991
51.80647718491912,675.3993195198448,22.851800029651645,2.4854025808315794,11.684753730807754,12.762779728116069,6.600312648766582,1.242698067146239,13,6.327034980651198,6.966997811525451,5,6.784746832084021,5.42797948922257,47.53242984733386
53.95519320940698,348.16219894803703,21.9221496585757,7.851067371046244,9.478155389103406,75.20098235547849,8.487318566397454,3.2704437860414255,3,5.2327615259174225,7.741218349745656,4,9.999170456582883,13.998413748807357,50.214005797522454
67.50720466249375,746.8631347276264,25.821055862926674,7.7880988365357355,23.74029331789972,19.93606823625329,1.183420155882991,2.3714411120631134,5,5.262049548515153,2.029505014983759,9,5.185305850916986,10.249747862487464,43.06659654740389
83.18673720506044,702.8500600172058,27.33350263410519,2.4738922915047925,7.7759729899649965,57.86847325092436,9.359984515664095,6.1821705557117275,13,4.569889973649646,7.435132345445216,5,6.32888075124867,33.22286535121273,60.438446755727945
47.1424690268566,688.0351017470405,21.618992225852004,7.158331352499906,20.13819909115416,79.6227216600212,6.093392998305843,1.369622171855225,18,4.8554021191127,4.335137885962506,19,6.827889286511246,0.5060860066341233,45.678104417342
56.67617006629242,453.5316269465504,28.698900177661237,5.137654128415717,3.824778727346498,17.613696108605936,5.695720722446319,6.854116726150672,20,8.273792969260803,5.843556158034302,18,5.183863944710571,33.02938393683022,55.33292487685333
64.62373095318509,425.6132080867827,20.94594202912429,9.411596907526,6.973206229811754,45.080200019377045,7.754286536443056,6.1286468021049,13,4.027569579022377,5.448758532543298,13,2.636558714419226,8.48479400718956,45.63552187360595
79.01599898791127,690.8286252325411,21.31522290907422,1.0913600299480941,23.70156444442578,8.561296195802125,7.4806719769377485,5.397200621639087,8,7.215484055018707,6.813126097668571,18,5.033570946279137,0.689730373934907,40.599474707423425
49.71177906602487,483.08079007454967,20.919661966521087,6.975640194371344,9.225511266525924,55.34729550102496,4.093816547315823,9.969683175633987,18,3.9771216747633713,7.32569447967192,11,3.759606922139474,9.22152165194031,46.90121483256437
72.1440531819552,865.6142922754043,26.28196264968662,2.7238687570949027,18.465116337723767,27.649962696868926,6.306282153647118,7.841871058357744,20,3.546988329474595,1.904734972817117,9,3.6662181693863003,14.435242765975458,51.114562112770834
50.11337943902178,695.6129399977219,19.518995518175778,1.409641308848965,1.3631505059746947,29.213664455277755,9.496806533161665,6.740826895953347,16,1.923288821089846,1.1103886303795716,12,5.224572504374592,17.61875192544041,62.15671372677178
82.05317983840516,534.4104310859814,27.865387743593164,4.606366980267458,1.8520542563909947,62.94457069519983,1.4824816686327984,2.3427782602628966,19,9.54213078122228,1.7666281755660704,10,2.0660640599031543,30.57773781304777,50.013024740807126
65.31588256214815,753.5185808903937,20.708245644780416,5.7031528161719605,11.262861622218857,44.27210040193283,8.741499992435621,9.91028134420118,10,6.117665235618099,1.5420727393528675,6,9.528311802928402,8.311516232942054,59.19164468013352
42.85285466904386,321.6694838285041,18.900778426814014,1.0240815034259716,11.26259261544256,59.38111951195633,3.6213336012792485,3.0832861110042327,10,7.3268880228434545,5.086281937663389,24,3.10081425544023,10.582185026355987,55.80007915570355
74.56238725224807,612.8527124436805,27.646868163377206,2.7803729238081774,2.8694075615261436,22.480945026602384,2.340904609677963,3.390692244765762,5,1.6426885317023272,2.493305102986522,12,6.355396335874643,32.96961205280037,60.48161603301232
58.43489851380809,412.8638333813367,22.830102229953667,3.4502157382983683,13.49953906495035,43.7758863571598,6.382329958369932,9.004806003632083,11,6.4334227685131955,1.2327840314950191,10,9.65719991973553,33.43834455624725,58.88844229866544
63.75995546099652,865.5503944644466,29.994869002529416,7.0505342587291535,6.737775649176347,4.023167314461618,7.806419473713014,5.234507409264702,15,9.244655091340908,2.6334023250081335,21,4.9229648836930275,32.56979778162413,62.12406645557226
55.41740467150076,424.7407791696001,19.25519861499069,2.4474236739295194,10.291127244694842,49.546902096433776,6.963251832922859,4.604070293322907,18,1.3302741728233782,1.792538134982097,11,3.9094640764839523,38.807389072343085,59.48983742708541
55.208752850037285,560.2173766303736,29.85743057738105,6.918943478348161,13.564839858929876,41.32475707993215,2.6882428725507443,4.256014232365077,16,6.6286786793050805,7.839914824549153,9,3.403506144456392,5.2405291580178615,40.10397891134796
59.23558984749991,220.20860970916425,25.560267324048727,8.193823599470235,17.74457062750648,31.075013839333508,1.1230701801945462,4.671916185609122,8,9.930314254556977,9.216368906357511,17,9.523546681234205,25.908387551350348,53.862349989112886
42.6985562214164,852.8571419538731,21.50233872314143,7.348704669332683,10.387258573383825,48.249957695785625,5.24997803713067,5.111078254590822,5,4.452274119224349,9.296813349384056,19,7.716632909431579,5.460333783634583,58.54377841692928
77.72061899861038,437.9126701800069,27.45260886917153,3.4045539676021432,0.06413148396443025,72.60509826135325,8.53728330345779,6.219310454950637,16,8.787345352302184,5.01892653738875,18,4.106115475237068,22.07669668283244,53.46421291362307
62.17150314793365,518.7412318065508,21.86132820274845,2.697871363363949,17.437460690514285,57.17976419849011,3.102062014521038,7.979900275893329,2,3.8635869451041986,5.256786252163729,15,4.4747087724188415,26.54755317938139,59.86638308001095
59.76643248082118,225.91372794190335,24.02749380159559,6.311623863786103,21.742507834055385,87.41903740543083,4.962755887936094,5.7335597812680525,15,1.1381283812373457,2.2973987437025274,23,9.729611146369956,2.9931299297483527,38.178994150513205
74.07626456365125,385.51594568038627,25.479112806263977,4.577349914971961,2.007883014486225,32.856558898345625,7.069217456386086,5.802600811571512,11,6.64119261107189,8.98694814618391,18,8.851447156586826,1.435963993507463,48.91642712014528
81.04645493901484,898.1981460693507,26.961196400855123,4.905743247308131,2.461078159579949,63.37478287807913,8.853213093463816,4.993106964955352,10,9.130816558454374,1.4139187180949149,4,3.6403099836868793,14.993643591012592,56.3180588754064
42.27848978496992,571.816422704132,24.79113674299124,8.13267526492858,4.249591226702434,7.896835065999463,8.837556387803694,6.577393316836738,8,5.47900527131156,6.248414175868477,10,5.150349220194978,10.159093576541691,50.019757005538985
75.23165384875732,830.8465965192181,26.13133062838895,2.4217805986460825,11.04324459009536,34.55656244430817,6.288145346137793,6.75044832124011,14,7.212821612141162,5.111522314010078,12,2.792952991980031,15.387729958693818,51.34626271591575
59.1604030529608,366.04399134930225,24.863072308208867,6.173307371607805,24.817301090672437,29.523075388326937,9.801500361191763,6.924068343358126,9,1.072881691853412,8.785606579275395,4,9.195552583468395,29.806886165358804,59.572368651948366
73.78704898016903,361.0828736792914,27.62318349054345,2.9710408503529493,4.753299731927207,25.062680004361603,7.800195913675095,7.907236970459177,5,6.654232933182085,9.130633336656711,23,1.3548031656473565,31.544419360406156,37.33064247656608
36.668226562281625,455.40286311992884,19.576941677045824,9.18665031087394,8.16797814285026,41.55030934187774,2.807153151850686,8.078615299274546,12,5.777671363325066,9.221382770335271,8,3.3127307610693606,32.98759250169629,41.3743710980803
72.32796753585225,437.1006776613204,19.382036489397112,9.666039635819898,3.5189253751470666,96.6500209462752,8.741265372089396,7.517950408679663,13,9.705427725700291,8.241288796185056,14,1.8127258801172497,15.782982413148478,43.900225265830265
48.22292891762119,286.51211573444465,22.423027903392466,7.741104431830847,6.554035206243411,38.10254992724753,6.746943410207532,4.343262769096455,8,5.243291811832948,6.575921803400766,20,3.952056536356383,24.403287834336517,44.28513230678848
58.213376816134016,690.7540158296608,25.790873355415094,2.05008343054349,1.133670275334553,3.721212822470499,9.963346372795264,2.0450843265259855,8,8.985333776756521,2.2209764383570287,17,4.339103639381944,37.97523073647622,53.801885019678636
69.82419958188164,578.1347468002791,25.04808414658329,7.539392355015174,22.135344597489485,65.4921897493464,8.503237749666894,6.540869926460407,9,1.2944465816954223,4.334769628609918,17,5.002262738011751,9.444505529239828,41.22218792417813
53.36674792485903,831.1873486972582,25.737921717048334,1.544950802499479,6.897036021539671,96.82068759363868,9.541097094359237,8.417719737384143,3,6.964918642557802,6.775340205098958,22,9.739839808584877,2.02314042651492,68.3092244934966
51.6754578216258,892.1746327589952,27.44373719971579,2.8468501762858875,20.745445930428314,55.4207788461129,6.277447752234057,8.31747683008953,8,3.957035980890074,2.327987619472993,22,1.0255199633201473,34.33624505520705,64.18707264994597
47.53270983640619,322.14798463097543,25.932691711167802,1.2320213480757851,0.3715081807677212,78.99846642347539,3.141384454814167,3.9139431576582018,6,3.3883075749247604,2.1408268934150225,16,5.734769739380804,29.82661100135983,60.52640867810477
58.81229827116251,744.6119275199419,24.158855491310298,1.9814860900346096,12.595967244645534,94.54156429701062,1.3902853320925455,8.049042963823418,17,3.7146729612527984,6.790066157849399,3,1.5474286674505524,19.15927643993453,46.40952000020019
59.51344270721127,836.7905803806606,18.881888589197406,1.7271142966971273,15.207435590835999,6.568223332011391,3.4751439960215786,6.697690518709139,18,7.409375167836762,4.428139589366687,22,5.775011536881921,18.148616703018867,58.821656123796416
65.27133957676564,269.42492317532935,26.421353022552793,8.675134635660175,16.272916622032636,76.89627301047386,7.487559249918393,2.935207596947472,15,8.992819197896438,4.724322140592221,17,4.5885716583125795,29.184500305380176,46.66273872645257
47.74448982413896,867.5147623333875,26.24185242560372,5.268410970301924,2.2806197091512157,8.536435733161941,4.886888666965662,7.701300722726911,12,8.305923567496531,6.007336620538151,21,9.609621614622158,22.467335262789124,61.4840276290369
68.5006632366148,487.56604304551075,28.48328846681182,9.470168819670068,10.573421394097085,91.58436709721437,1.4630147197513845,3.5886646688259454,10,4.16481567123834,6.201266665508694,9,2.392571582724353,19.287575848175543,46.98557534755322
62.81327380521634,280.4197194712157,21.34281854993999,3.0354318489506267,10.72781027204453,56.09657017480328,7.906892786665571,6.5955142492216785,18,1.2362844830822506,9.361758618954427,25,3.407029526386996,7.216642878434176,40.87528363262989
70.13493864328024,416.2892821809371,22.077895881327102,1.0549521046329282,21.746567663410953,56.63210947613763,4.60705909599564,2.276871887361418,1,1.8258191474900078,5.774344197930365,15,4.778492443880529,13.63583927077331,42.973358179363814
73.84178099833704,597.3154896300781,19.019484479726152,1.473479437829696,3.9352474276788287,61.78381819260306,7.065718395518017,3.4489255919159705,14,5.370955344018967,4.978397680280012,11,2.9401206880397215,20.49385223204419,56.995077588638516
52.258642774043096,277.6228405406514,26.138614715202415,6.338208253530373,13.17335267870362,30.841939185125643,2.984665919522721,9.860010924890076,2,1.069183773098946,3.712774258165931,9,7.906145745777437,30.566435830449908,55.319599347694464
59.86926643066634,501.4585079475221,19.550228421110578,5.7932411308068135,5.752767901916492,55.872356767471274,7.012433545707178,4.1875045422366215,13,8.755879258203297,1.3807203540651223,3,5.137788253206475,3.114504475030304,51.45567546412989
50.65303153386681,500.4990004105849,22.853074614062812,6.76127502142821,7.237880139643954,40.50323070649545,9.695797219298136,2.546858625202621,20,5.140872117044278,7.206490369721709,14,1.7931689316809623,33.779374392587876,52.37703246931223
61.19812715003158,477.03668780153305,21.723294742030337,4.055619530336175,8.3267155623283,16.81327080456866,5.594349560879335,2.026239758546973,17,2.745133356402103,7.986054063919018,14,7.546411951065139,32.75794406099408,59.07843744886442
75.7518502875007,365.388194262707,19.757330619332333,2.775446225415849,15.059974631829146,76.02152955468921,6.899581094668652,2.5943151605250625,16,5.175577616617176,6.073619349590647,21,5.040147312955567,36.966170335426376,46.049648920851624
66.22608897209474,804.9728123819913,25.526608882797262,2.358616612537692,1.7071564623939022,44.220806383628485,3.725383916251116,3.4720630073754326,2,4.167480003580689,1.6677159055595892,17,5.0672247733061395,2.275602033358095,49.020133240758504
76.58483158315607,253.7117008214185,28.37100040710287,8.697640343104812,15.37520971038934,50.70678173339551,5.164404930345451,5.9888473420447355,2,5.047603332858157,8.28834325928174,23,2.6941551856230257,24.20023336280257,29.02949353503157
57.526155450754565,767.6767679258345,28.04852613897065,9.841470229840576,2.108228300614096,64.61270911437191,1.3522791358060644,7.368595338909509,15,5.716616978531571,6.48824865690407,14,4.355667838911944,11.315743144576714,47.245687507548936
55.43846986236602,436.85700278899367,25.174630348595873,8.103042384072982,16.18263392423267,6.591185427971746,1.850553527635849,7.1054141035607294,10,3.2679620646953795,8.66409633985964,22,8.85951695854485,13.334481442422263,43.41211533726472
52.491039376792216,877.3875553849213,26.381759553742572,4.527621859018243,14.87603070378937,93.80021995657609,3.7862369867436483,4.390113754506702,11,8.318663054333209,7.031047599952503,24,9.21203186912492,3.7381186026408697,51.25158459246136
68.52280200399696,555.9419404959654,18.218766453498393,3.779794630574928,23.779232839903358,34.17323451315482,7.895405869010376,2.7280471029794766,5,2.394506556499643,3.662128914891596,6,5.5692074145218164,21.590830336546844,53.048162545391065
68.09646186857088,813.4749407799193,25.416377585922096,6.375217969644656,3.856319033028038,18.08459671686966,7.23561076775104,6.622664319585214,6,7.490646980248844,1.393231851590629,14,7.087266299696796,9.501208057877001,47.323486771716965
57.20993549026378,399.4495527943508,26.982438217145237,5.0403516673000635,13.350278742456528,30.946789656278963,8.277614839817076,5.221140445290274,7,4.310568624025295,9.524171532197107,17,5.155119805968902,11.270869308151017,41.18499769179778
83.31340766029737,771.8238677068681,27.61511068981857,2.245586811430881,6.250080289725177,64.11790362044472,8.867052505470134,5.990866708819881,4,7.402608794071007,5.643184487972366,6,3.565567126533956,30.524673211667633,58.53938674901516
48.63956497956783,833.7143462847688,19.76818387189925,4.937253041754827,23.660331575294016,22.20380069069806,5.06015191198638,4.14626570324784,1,4.7340721523710485,4.56808568923223,14,3.1220026647708936,39.78101404953165,58.40540065156854
81.54129523749765,787.423401328124,25.79952821153018,8.122425737339583,3.4399896931467917,28.687939731326818,8.467854248375403,7.264647897183853,5,7.8295703928904645,5.221991144399444,22,1.0472607847505615,3.169030850828851,43.749080018494844
47.79619642185224,784.4741694976667,24.585650945326023,7.545113067924386,13.194287647168107,11.118686032423842,3.5929142023530747,3.7103607512759798,2,3.145955531138404,6.7505655895552925,22,5.114022549728038,4.4343158116006,53.19619213167751
35.82176761029472,560.7630111465842,20.90325761305192,2.2921915622163405,10.730972327583343,61.480958277595064,3.1650781492588917,4.749108356876858,3,5.711361019103902,4.245433819361879,19,5.896737639352301,31.456493433812703,56.13336924337754
60.38112944146691,214.23401440171605,28.47997726233021,1.3918098265009897,9.672033038183939,37.33023871008325,7.725849324063808,4.213844888632596,3,4.103222438470522,7.596469193055775,23,1.9329748074972053,23.276132862325603,47.646595361026954
52.61495230570948,436.9830807257905,25.713547394432645,8.473452910872425,17.117064160224587,98.08191857888492,5.306780544561316,2.6405019857248595,5,1.5679048332900216,7.985713597330796,17,1.3328541117979813,8.063639713468035,41.38150431495245
74.5554606614522,820.0532699326735,21.787149840596705,3.7906829464320264,9.955601392150426,81.54060806559824,5.260597909091591,1.329586943832175,7,3.574998059963938,8.759246774223254,4,8.792184493702518,13.276987455253781,53.9841146054845
79.47432585061406,720.3153938637348,28.73564993946064,4.479802914346229,24.343089607882725,49.62032265370227,5.477710532442646,9.318794199642673,17,3.4004862622196432,1.743503559706597,16,1.7103430544992109,24.09813195320909,57.529128683459824
76.11706397699433,581.8320781412459,21.85453713857513,1.7206201996749573,16.522980536453417,30.649585609075245,6.423594649575398,4.835044655947408,15,4.163922853947929,1.3811964656511657,14,6.533663339788879,17.39762016372542,48.72917316203277
37.86790321582599,669.8287222255675,22.87452277809183,5.617774175180969,18.747449606547246,15.99867265879318,1.2802655718104177,8.638023789734811,15,1.3131906921868781,1.6051002675589792,23,4.296956257964337,15.31417606755111,49.71844019065966
63.36223208620598,623.5663801983499,26.14874468296074,9.539411763390008,9.300334461767093,76.30844717985795,6.165296005005061,5.765138933826607,13,3.829468971833934,3.508207896698302,6,1.2332200677772889,7.441921978903996,36.09655557571131
40.88804977453376,742.4751384720417,26.44845373448191,2.9311338288134774,15.296929569091064,69.39806410407938,9.98765959159137,2.8016050689200815,5,8.675436613458904,5.068384167208576,25,5.006000734682095,3.5116296441892425,52.73662213480679
69.09646301253186,791.8648532822896,21.83505326519964,4.126827652647081,1.623476957901779,54.217136122556234,9.021985141185,8.662258456778133,6,8.143267454605024,5.578801706568707,6,9.86619292057174,31.68262694444563,60.744935456139814
53.04482622221911,600.5941849815683,23.6088700715001,9.84710761878507,3.2442807428442606,88.42464468346199,1.5917329474062947,4.583439826938177,16,5.731260893472701,7.922480953372282,21,1.6637564162011511,38.89518926055064,56.270920554140844
67.11692946931907,514.9821469640972,26.161307887794973,4.100633026324298,21.949003791260292,78.02629288383083,6.758145364299967,2.637668228969236,5,4.893564578337774,9.196410438521987,4,8.482517258207873,20.724085316960654,49.32119639400761
81.73689183195387,357.8291993008267,29.36979764171577,5.670080140637854,7.101207756611277,7.885990478549376,2.7667172753476628,9.607164643388783,9,2.1265326561421243,3.7254214549798848,20,1.840855661952184,25.639497091959683,49.40635147384499
64.59042226583026,606.4525507981776,20.054407476669507,6.620312686902992,22.55002234226817,33.76195866058021,9.31536752784671,1.370748731696057,1,1.731005694040329,9.536921685733523,21,3.3819031704974902,8.432335188078582,37.96728449482722
36.51429492907154,822.297817014268,24.546929802567213,6.7771656037110946,7.552352823865566,24.487791064894303,8.266143829859178,4.654832740701026,15,1.656757229548112,1.539217296412021,17,4.740595715927036,18.5776863110134,57.51723794195797
52.00962841758887,300.5680838138442,28.337820921989938,3.8738475338205527,24.700584236677244,34.53705607009986,4.588449464566225,7.845984953156573,17,6.054860941735322,3.872042977628415,17,2.10269718175564,17.98384047982659,50.35635307493122
82.26924463516094,804.9146952537016,23.01761692001852,9.66417267015403,22.557770676854933,81.34778464394495,9.403763817244643,7.490155859399097,7,7.868092376247657,5.484389878539179,19,5.201336059636156,35.163026544016745,55.73650992298365
59.868513652375455,263.03436653064904,22.718906209359567,5.115075779707578,6.018216016729252,58.33441119856766,1.4379231963669032,3.5322070453617553,20,8.941055287313809,6.888340332006554,18,3.5717354329691577,0.32709623788963693,40.60187485843076
48.22364498954566,456.0443478427807,22.839048865372302,1.4071815506013818,1.2789421845752074,56.18168651659437,4.262713983498561,3.597415273351861,13,5.538299762108842,7.879637032365157,11,8.427801861627522,24.929663145660946,56.093434676090936
65.55215705886894,290.0643734824506,19.16017783229682,4.35878502692338,24.669691610910984,55.783183827212866,4.290457358916749,2.298406234320409,20,5.582102646026639,5.500701132135795,4,1.3502256962159822,28.543673852992267,48.851552674500596
42.44703322882224,825.1921844546051,19.677371829268264,9.38231861976991,7.963250793982676,39.29545878664831,6.548504387243645,8.583417346277155,19,4.027361069365105,8.454604473616383,20,5.408619868596332,22.516970425781775,48.76193147528369
58.74462999990166,211.64586885162043,21.974875122947072,1.9864413054219052,10.41350673580582,30.767783371176428,9.088903937696799,8.848892027082986,1,6.372186543578743,3.389773932871492,23,8.046135922882794,31.046481006882885,50.42925376969143
64.17616385238199,319.35844322266155,25.548302893744363,6.577622249509805,21.02917812395661,14.777570830033183,7.12654205545611,1.2841346200788943,4,2.717058950442346,4.969347095662596,16,2.362881323074109,27.62001043674102,43.74322337724064
55.518870466135255,742.4806112649637,29.04625139876653,8.855359380210883,18.395931781717035,6.228128601443195,2.2427423720668918,2.866075344741202,11,9.983105815649338,5.30533885009061,15,3.823773388640354,6.9272969542931095,47.29714077861774
52.71434943224064,740.3928489041185,26.65109473592751,6.789781899995154,17.33283275074552,61.00765800787515,2.7303775222304205,3.218672219746243,18,3.6864924507126458,9.473369916947153,12,7.94056842178879,28.196037473463353,50.71769201040216
69.51199557818035,542.3021556580702,23.757641078424736,6.044388312125975,23.362134731450183,72.16643785942907,3.5901043794815752,6.161291234862806,18,4.417247668369442,9.82144483589226,14,9.591479770523152,32.184633358262815,51.00672176674968
70.70706437491977,442.45445986693153,23.308513342378024,3.3079957792613386,11.97698157541208,20.206800720059647,5.847201313377875,9.397215404049769,9,2.2354565932083066,6.541093309730431,21,3.153538593516665,2.030617198298561,48.410697782442334
80.25920954757984,357.97015239716467,20.794038717671434,1.901781631407978,8.25734058718347,47.24039070348807,7.130727879232872,2.2372033077972597,18,9.801196406497784,2.421469685898475,23,9.415288887365364,35.13598486056913,51.784508426758144
